Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
MNDI.L,735.5999755859375,-0.003252065601710652,0.025457539406332115,59.847843647003174,61.25,23.02572943052819,20.400187003272556,20.684054430079065,14.780834962129887,"Momentum_20, Trend_MA50, Volatility_30",55.0,Neutral
NG.L,1294.5999755859375,0.0007730365019116281,0.01704595757960214,71.15979790687561,61.25,43.48671497584541,28.199221268988715,32.86629496978424,38.62237597389825,"Trend_MA50, RSI_14, Volume_MA_Ratio",61.5,Above Average
NWG.L,573.7999877929688,0.00034869633114431586,0.026048987641614466,88.27910423278809,54.583333333333336,50.13958590429178,21.881431834425403,29.158096276537055,33.3980621645661,"Return_10d, Volatility_30, Momentum_20",68.1,Above Average
NXT.L,13225.0,-0.0030154542027892584,0.016277796573422588,56.099408864974976,61.04166666666667,39.1005291005291,24.54016514528194,28.423585198364652,45.833333333333336,"Volatility_30, Trend_MA50, Momentum_20",48.7,Below Average
OCDO.L,201.8000030517578,-0.012236906327243835,0.02980110557520992,38.49858045578003,61.458333333333336,38.05149321773363,26.189876464476008,28.727404390177657,54.62287235602635,"Trend_MA50, Volatility_30, Return_10d",41.5,Below Average
PSON.L,1076.5,-0.003701989819527962,0.014535041517165805,36.195915937423706,57.083333333333336,24.863277073803392,20.34704745231061,20.110127230870265,70.76923076923077,"Return_5d, Volatility_30, Volume_MA_Ratio",25.1,Below Average
PSN.L,1065.5,-0.01887661141804786,0.025843731882730325,46.29593789577484,56.21052631578948,33.16626687266222,25.545501897589013,28.020123366035314,26.94736842105263,"Volatility_30, Return_10d, Momentum_20",52.3,Neutral
PHNX.L,766.2000122070312,-0.004935049081777554,0.018173181023567426,55.06868362426758,66.3157894736842,52.117647058823536,24.230526410726632,31.334424746539675,70.08311607508175,"Volatility_30, Trend_MA50, RSI_14",43.0,Below Average
PRU.L,1118.5,0.0013428827215755668,0.01536555766734033,39.74613547325134,53.541666666666664,34.8492770845712,24.674194247976438,28.017939433838052,51.99999999999999,"Return_10d, Volatility_30, Trend_MA50",39.5,Below Average
RKT.L,4740.0,0.004024571065452287,0.019168087116075982,76.04747414588928,59.791666666666664,33.84457933370977,26.87635975135975,28.251754836500602,23.78472222222223,"Volatility_30, RSI_14, Trend_MA50",65.1,Above Average
REL.L,2667.0,-0.016230173367761003,0.016409914722539273,59.48748588562012,62.708333333333336,40.572055395584805,54.48844094005385,41.927034995168114,60.68376068376069,"Trend_MA50, Z_Score_20, Volatility_30",47.8,Below Average
RIO.L,7415.0,0.009255478426568597,0.017578492937302872,48.28570485115051,63.1578947368421,46.45454545454546,18.047619047619044,23.976024465292646,54.179254783484396,"Volatility_30, Return_10d, Momentum_20",47.2,Below Average
RMV.L,432.29998779296875,-0.010755176675128708,0.01732828985299251,50.69141387939453,65.0,44.23809523809524,18.57936507936508,20.90884898178026,44.05684622075303,"Trend_MA50, Momentum_20, Volatility_30",47.5,Below Average
RR.L,1125.4000244140625,-0.0044232129264077935,0.037501106904471594,48.38690161705017,53.26315789473684,42.65934065934066,19.129361866203972,25.514765216749577,31.489574421269253,"Volatility_30, Momentum_20, Trend_MA50",49.5,Below Average
RTO.L,490.3999938964844,-0.005878763365592232,0.014075482423975681,51.528048515319824,58.75,33.783319124751344,15.944509317374592,20.156040701153483,42.61538338745897,"Trend_MA50, Volatility_30, Momentum_20",43.8,Below Average
SBRY.L,332.6000061035156,-0.0012011828723254014,0.014104024621674056,72.03877568244934,57.29166666666667,38.849531116794545,14.682831610725348,18.663655189000814,29.090901524562156,"Volatility_30, Trend_MA50, Momentum_20",62.8,Above Average
SDR.L,579.5,0.0,0.0023249644135212143,40.539124608039856,60.210526315789465,32.33709273182957,20.77674418604651,23.806207233626587,57.692307692307686,"Trend_MA50, Volatility_30, Z_Score_20",39.9,Below Average
SGE.L,901.2000122070312,-0.0026560020404493567,0.01911161125579168,39.68619406223297,56.04166666666667,24.447089947089946,33.27963702963703,27.752825744629025,59.41558843681152,"Trend_MA50, RSI_14, Volatility_30",37.4,Below Average
SGRO.L,699.2000122070312,-0.008789356382828739,0.02198835701307661,74.81862902641296,60.20833333333333,8.377777777777778,11.035087719298245,9.467549993865784,48.49785885537992,"Volatility_30, Return_5d, Trend_MA50",45.5,Below Average
SHEL.L,3270.5,0.005534204458109038,0.02108963009437933,39.93349075317383,56.875,38.63107229376514,21.91646217965934,26.089088131620873,40.32616753150482,"Trend_MA50, Volatility_30, RSI_14",40.9,Below Average
SMIN.L,2550.0,0.0019646365422396617,0.02651942467614844,53.02180051803589,58.54166666666667,30.62217194570136,18.346508563899867,22.356531637045062,62.608695652173914,"Volatility_30, Return_10d, Trend_MA50",38.9,Below Average
SMT.L,1412.5,0.00283990060347894,0.019676018484454112,34.38718020915985,57.5,32.877680311890835,18.026155187445507,19.534785238959465,62.42236024844721,"RSI_14, Volatility_30, Return_5d",31.4,Below Average
SN.L,1179.5,-0.002115059221658222,0.015259239084692176,47.84713685512543,63.57894736842106,40.14141414141414,19.90245251705698,25.01756815434627,38.75598086124402,"Momentum_20, Trend_MA50, RSI_14",50.6,Neutral
SPX.L,7370.0,-0.0021662604928243123,0.023627662945514837,26.89335346221924,57.083333333333336,24.806193806193807,21.89839279494452,22.16960950575821,55.86080586080586,"Trend_MA50, Volatility_30, Volume_MA_Ratio",31.7,Below Average
SSE.L,2616.5,0.002490421455938696,0.02161486807102124,65.66166877746582,53.75,30.511106540518306,15.89682485125552,18.303499435574906,42.913697545526524,"Volatility_30, Return_5d, Trend_MA50",47.4,Below Average
STAN.L,1758.4000244140625,-0.0030615853637436796,0.026992831707196765,26.63712501525879,56.66666666666667,50.23571428571429,25.362512836380436,32.915778521006864,55.64571208318941,"Momentum_20, Volatility_30, Return_5d",39.5,Below Average
STJ.L,1248.0,-0.0016000000000000458,0.022001678658846904,23.607978224754333,56.04166666666667,42.065134865134866,19.717069102763354,25.32626498143609,47.25536992840095,"Volatility_30, Trend_MA50, Momentum_20",35.0,Below Average
SVT.L,3144.0,0.003831417624521105,0.01429850965303292,36.33188009262085,60.625,46.274509803921575,27.378925077134795,29.61740733911119,43.513513513513516,"Volatility_30, Trend_MA50, Z_Score_20",42.7,Below Average
TSCO.L,480.1000061035156,-0.00010410870270582961,0.0179778391741241,73.90435934066772,56.458333333333336,38.937100077412275,23.00621358685875,28.442460317460313,47.37340609416234,"Trend_MA50, Z_Score_20, Volatility_30",54.9,Neutral
TW.L,80.0,-0.04053726750727871,0.02329152086288275,38.80970776081085,64.375,26.64912280701754,28.03846153846154,23.410008726791247,23.88816289494501,"Volatility_30, Trend_MA50, Momentum_20",48.6,Below Average
