Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
INTC,62.380001068115234,0.010693451626030193,0.046104557810123466,44.023242592811584,57.05263157894738,44.44449397796254,19.48700716845878,25.476966663221702,80.35421253102177,"RSI_14, RSI_x_Vol, Trend_x_Vol",34.0,Below Average,xgboost,interactions
BAC,52.540000915527344,-0.003225159777993425,0.01691970636011606,39.27849531173706,58.315789473684205,49.51782682512733,21.935076513053716,28.093173949623065,78.98709044906985,"RSI_x_Trend, Volatility_30, Trend_x_Vol",34.0,Below Average,xgboost,interactions
BAYN.DE,40.119998931884766,-0.008158265137958587,0.023742046714583437,37.88621425628662,51.875,38.413919413919416,20.506705712588065,25.909832444080656,64.47941933873287,"Volatility_30, RSI_x_Vol, Trend_MA50",34.0,Below Average,xgboost,interactions
CRDA.L,2967.0,0.02063983488132104,0.024343899326787752,48.272958397865295,61.89473684210526,32.55444646098003,22.558150183150182,24.923116845652885,79.04269081500647,"Trend_x_Vol, Volatility_30, Trend_MA50",33.6,Below Average,xgboost,interactions
KGF.L,308.20001220703125,0.026991022788322105,0.025987976068496392,24.451564252376556,49.684210526315795,33.89295889295889,38.20111071723975,34.24416650590026,57.292881108233054,"Volatility_30, RSI_x_Trend, Momentum_20",33.3,Below Average,xgboost,interactions
CON.DE,65.16000366210938,0.004625393908953113,0.0295819374053828,41.71986281871796,56.458333333333336,41.45970695970696,28.974511096462315,32.64360988980587,76.76347792411029,"Volatility_30, Trend_x_Vol, RSI_14",33.2,Below Average,xgboost,interactions
AVGO,371.54998779296875,0.046885080609622376,0.02843170876419486,40.314781665802,53.684210526315795,45.78548085901027,22.416897834066344,28.732549907866503,75.32359734811979,"Trend_MA50, Volatility_30, RSI_x_Trend",32.6,Below Average,xgboost,interactions
AAPL,260.4800109863281,-3.8309525974056235e-05,0.013294170758193979,37.79271841049194,54.73684210526316,33.5579133510168,15.407268051424072,19.486211895026067,67.468576430904,"RSI_x_Trend, Volatility_30, Trend_MA50",32.4,Below Average,xgboost,interactions
VIE.PA,35.099998474121094,0.006018890459910997,0.01720802167324337,51.0262131690979,59.175257731958766,26.362058993637937,22.319241415367674,20.6354015481374,81.63635310653447,"Volatility_30, Trend_MA50, Return_10d",31.9,Below Average,xgboost,interactions
MRK,121.41999816894531,-0.01027064014587642,0.01484049730962031,46.95299565792084,53.89473684210526,29.62925126083021,36.59038901601831,31.202061178610215,70.24606486943631,"Momentum_x_Vol, Volatility_30, RSI_x_Trend",31.6,Below Average,xgboost,interactions
BNZL.L,2352.0,0.007712082262210762,0.014826504552662465,51.41543745994568,55.578947368421055,24.622245913290687,32.970695970695964,24.71340229395628,77.32886537661292,"Return_10d, Momentum_20, Trend_x_Vol",31.5,Below Average,xgboost,interactions
DBK.DE,27.709999084472656,0.0036218207863276675,0.027419144271670078,28.30037772655487,52.91666666666667,40.12617012617012,26.141376902667226,29.375974061572435,68.82353287667276,"Momentum_20, RSI_14, Momentum_x_Vol",31.3,Below Average,xgboost,interactions
PSON.L,997.0,-0.012871287128712883,0.012547681122569288,21.32231891155243,58.10526315789474,29.6153485317572,24.968453743053285,23.23998418080682,59.153232432037676,"Trend_x_Vol, Momentum_x_Vol, Return_5d",31.0,Below Average,xgboost,interactions
AMD,245.0399932861328,0.03549693170279733,0.03292895548737348,39.4470751285553,52.8421052631579,39.38510378510379,29.567328264375767,29.770122786001544,73.71161174309083,"Momentum_20, Volatility_30, Trend_x_Vol",30.7,Below Average,xgboost,interactions
ABF.L,1920.0,0.011324730050039422,0.012963864003696358,39.6054208278656,61.05263157894736,33.45421245421245,22.376896347148065,24.529258189579803,75.84733701752407,"Momentum_20, Trend_x_Vol, Momentum_x_Vol",30.1,Below Average,xgboost,interactions
USB,55.65999984741211,-0.01189422975081822,0.014640768185746245,34.793660044670105,58.10526315789474,43.213756613756615,19.134042553191488,24.827009383924924,76.47056937867188,"Trend_x_Vol, Volatility_30, RSI_x_Trend",30.1,Below Average,xgboost,interactions
ORA.PA,17.94499969482422,-0.007192313285086294,0.010593015180043559,40.931448340415955,59.17525773195875,39.33445378151261,8.094943240454075,10.59579164877735,75.65778246248055,"RSI_x_Trend, Trend_MA50, Return_5d",29.6,Below Average,xgboost,interactions
UNH,304.3299865722656,-0.008406428787131381,0.023312388473299528,14.82526808977127,59.368421052631575,41.824430674301254,50.339768339768334,41.57766379278984,68.90290900448971,"Trend_x_Vol, Z_Score_20, RSI_x_Trend",29.5,Below Average,xgboost,interactions
JPM,309.8699951171875,-0.0014822655720735378,0.013993728647921273,32.176393270492554,56.21052631578948,39.892801668663736,31.23410324125747,34.867176378748226,72.87536013129443,"Volatility_30, RSI_x_Trend, Trend_x_Vol",29.3,Below Average,xgboost,interactions
BARC.L,441.0,0.01741835870421582,0.02969730459968822,46.24524414539337,51.578947368421055,29.874643874643873,13.44899537775019,17.816029327683044,76.54155368025923,"Trend_x_Vol, RSI_x_Trend, Volatility_30",29.0,Below Average,xgboost,interactions
DGE.L,1441.0,-0.004146510020732519,0.019361021100385203,13.922761380672455,66.10526315789473,43.13124375624376,26.737608973291128,29.679764800340045,60.0723089688847,"Volatility_30, Z_Score_20, RSI_x_Vol",29.0,Below Average,xgboost,interactions
AMAT,399.489990234375,0.004223103205277745,0.03601591970341379,31.287729740142822,49.263157894736835,35.24025974025974,13.31949058693245,17.920894449098206,63.70212643501447,"Trend_MA50, Trend_x_Vol, RSI_x_Trend",28.9,Below Average,xgboost,interactions
LSEG.L,8968.0,-0.002225189141076944,0.02392037957775161,21.90561443567276,56.63157894736842,34.0468142968143,42.33120393120393,34.67441103940834,61.26126126126126,"Volatility_30, RSI_x_Vol, Z_Score_20",28.8,Below Average,xgboost,interactions
ABBV,207.94000244140625,-0.02099807713389934,0.017328643540788922,16.473278403282166,56.63157894736842,28.56810734904041,18.42447026657553,22.014807437940263,53.80131496297877,"Volatility_30, Trend_MA50, RSI_x_Vol",28.4,Below Average,xgboost,interactions
MNDI.L,860.5999755859375,0.007728308648638826,0.020941720092982525,40.44765830039978,61.26315789473684,26.187403993855604,20.56671433868319,20.98852444203488,71.63975666351237,"Momentum_20, Trend_x_Vol, Trend_MA50",28.1,Below Average,xgboost,interactions
GSK.L,2176.0,0.004153207198892561,0.015513792418561243,36.24979555606842,60.0,24.624060150375943,12.932973459289247,16.37669575007036,79.8913043478261,"Trend_x_Vol, RSI_14, RSI_x_Vol",25.1,Below Average,xgboost,interactions
BHP.L,2879.5,0.002960640891675359,0.022777540513148526,23.81715029478073,59.578947368421055,43.42424242424242,14.582479140753383,17.628593628593627,82.9205807002562,"Trend_x_Vol, Momentum_x_Vol, RSI_x_Trend",24.9,Below Average,xgboost,interactions
BP.L,574.0999755859375,-0.011025020523794171,0.02661953429711766,12.628374993801117,54.94736842105264,24.009768009768013,14.913341913341913,17.309513647541817,47.9605479320138,"Trend_MA50, Trend_x_Vol, RSI_x_Trend",24.6,Below Average,xgboost,interactions
TXN,214.72999572753906,-0.0011628988974250465,0.021141146399674907,21.46277278661728,57.05263157894736,35.86250464511333,31.138127843821515,31.0449702504497,76.68602895797595,"Volatility_30, Trend_x_Vol, Momentum_x_Vol",23.6,Below Average,xgboost,interactions
BAS.DE,54.70000076293945,0.020903301485809545,0.022733016153452704,18.49920153617859,60.0,39.419691419691425,23.04761904761905,26.758036890645588,83.08879021411195,"Trend_x_Vol, RSI_x_Trend, Trend_MA50",23.3,Below Average,xgboost,interactions
PFE,26.920000076293945,-0.011021280111251253,0.015252873990863895,18.343767523765564,63.36842105263158,9.23076923076923,3.2432432432432434,4.8,49.53789917761778,"RSI_x_Vol, Momentum_20, Trend_x_Vol",23.0,Below Average,xgboost,interactions
KER.PA,276.45001220703125,0.007287301552354464,0.028027192774758312,20.748162269592285,60.41237113402061,36.85144927536231,15.801431683784624,18.202390955618363,80.34603780295309,"Volatility_30, RSI_x_Vol, Momentum_20",22.3,Below Average,xgboost,interactions
C,124.38999938964844,-0.004242705628126009,0.023357692141739144,14.918802678585052,54.736842105263165,43.034188034188034,18.823343685300205,25.049887842533263,74.05368808465337,"Trend_x_Vol, Momentum_x_Vol, Z_Score_20",21.4,Below Average,xgboost,interactions
HLMA.L,4163.0,0.019593436198873437,0.022024065925922733,16.208118200302124,54.94736842105264,29.30981299402352,23.100688899236992,21.425660894642547,73.48593104712344,"RSI_14, Volatility_30, Trend_x_Vol",18.0,Below Average,xgboost,interactions
