Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
STX,805.5499877929688,-0.02965657109268427,0.04128348038214513,57.241326570510864,48.21052631578947,51.963878135559085,51.264336917562716,47.28349807021912,51.7825540575476,"Volatility_30, Trend_MA50, RSI_14",52.6,Neutral
WDC,426.94000244140625,-0.04526139488769476,0.045627763803789634,41.967421770095825,48.631578947368425,61.25980392156863,41.01853548544725,45.034495176550045,47.30970189035461,"Volatility_30, Trend_MA50, RSI_14",48.6,Below Average
DECK,80.54000091552734,-0.008982352131072013,0.021137050802873716,53.07959318161011,50.526315789473685,36.98568020151491,32.46237413884473,33.18340548340548,24.626204926093166,"Trend_MA50, RSI_14, Volatility_30",55.6,Neutral
RL,341.42999267578125,0.00690081206512172,0.017163719919877595,45.510005950927734,57.89473684210526,41.546052631578945,41.68961156278229,41.07948385976253,30.33062374902987,"Volatility_30, Trend_MA50, Return_10d",51.3,Neutral
PVH,73.01000213623047,0.033550435547276214,0.025739879036669185,45.76418399810791,54.315789473684205,37.31639194139194,22.592806726833654,26.79213250517598,41.98565564856369,"Trend_MA50, Volatility_30, Return_5d",42.5,Below Average
UAA,5.03000020980835,-0.015655561960041475,0.029901134700055686,65.87528586387634,50.52631578947368,31.37769413165758,34.494949494949495,30.879303026754872,38.666673872208236,"Trend_MA50, Volatility_30, Momentum_20",53.9,Neutral
AEO,15.430000305175781,0.027296926425870005,0.038015478783157065,45.630574226379395,54.31578947368422,36.947550034506556,18.83380018674136,19.51190767331633,39.62536003254035,"Momentum_20, Z_Score_20, Volatility_30",46.3,Below Average
ANF,140.6199951171875,-0.031742758011232275,0.07292539491846782,40.16237556934357,53.684210526315795,46.23967798501515,27.58591178740425,32.24729516494828,65.64090970357006,"Trend_MA50, Z_Score_20, Volatility_30",38.2,Below Average
M,22.579999923706055,0.022644927614477783,0.02641032634096367,52.885329723358154,51.1578947368421,24.75,14.295291509064821,16.87018939922751,45.97854820032895,"Volatility_30, Trend_MA50, Momentum_20",40.1,Below Average
KSS,17.170000076293945,-0.0034822674136063547,0.036376193583557155,39.859962463378906,49.89473684210527,46.376248668931595,25.14487028931355,24.21402666685686,41.72767346619621,"Return_10d, RSI_14, Momentum_20",41.1,Below Average
BURL,232.24000549316406,-0.028447071552704983,0.025084053705563665,36.84169054031372,59.578947368421055,47.91481636642927,40.892255892255896,43.08751491826315,9.572694752465836,"Trend_MA50, Volatility_30, Momentum_20",55.1,Neutral
URBN,77.01000213623047,-0.019979634235688715,0.029025220949422382,38.95954191684723,57.26315789473684,37.51587301587301,30.88177298151258,31.056021856909894,51.691330474595155,"Volatility_30, RSI_14, Trend_MA50",41.1,Below Average
CHRW,157.30999755859375,0.029650470058196765,0.02055939490366345,33.46836268901825,58.94736842105262,39.25796425796426,14.65151515151515,20.81605629202975,76.26317672410207,"Momentum_20, Trend_MA50, Z_Score_20",28.1,Below Average
JBHT,274.989990234375,0.01678675475107161,0.02084393943489237,50.78796744346619,59.578947368421055,34.30171277997365,14.78968253968254,19.19914232109354,64.45377817634915,"Momentum_20, Volatility_30, Z_Score_20",38.7,Below Average
EXPD,193.61000061035156,0.0052440003885207975,0.01594700859730574,51.57291293144226,57.05263157894736,42.65907479617157,23.881857452322492,28.1952409271767,63.70968325687044,"Return_5d, Z_Score_20, Volume_MA_Ratio",41.9,Below Average
SAIA,351.0299987792969,-5.69406476768064e-05,0.026816325788843614,46.05185091495514,48.8421052631579,35.20896358543418,27.02671243936171,29.13487388466562,50.873075707094046,"Trend_MA50, RSI_14, Return_5d",41.4,Below Average
ODFL,181.91000366210938,0.011791592720083122,0.018772426563294312,66.38823747634888,51.578947368421055,25.17948717948718,16.924239220385264,17.053040877367895,20.90398402524164,"Volume_MA_Ratio, Volatility_30, Trend_MA50",55.7,Neutral
LSTR,172.08999633789062,-0.003993531926618665,0.019784578625449387,54.65769171714783,56.0,36.87395618430101,32.960977494446055,32.55357388659998,33.05927818204508,"Return_10d, Momentum_20, Trend_MA50",52.2,Neutral
RXO,19.459999084472656,-0.0015392861466302366,0.034264592214290256,68.40338706970215,52.826086956521735,41.005050505050505,16.18616906303767,22.684432491854995,34.36425170833829,"Trend_MA50, Momentum_20, Return_10d",56.6,Neutral
GXO,46.93000030517578,0.02377836276089873,0.025239471634011412,57.07908272743225,55.368421052631575,41.167929292929294,33.2175317236843,30.74684879782331,49.74093673891396,"Volatility_30, Z_Score_20, Trend_MA50",48.8,Below Average
XPO,180.49000549316406,-0.009276469703370704,0.021659401047983935,71.36034965515137,55.789473684210535,47.266913972796324,24.10294905010073,29.985654868007806,36.24403520760689,"RSI_14, Trend_MA50, Return_10d",61.0,Above Average
MATX,236.6199951171875,0.02797811558920893,0.017402733945602582,55.91227412223816,56.421052631578945,42.53612479474548,27.589866724028212,31.26024548589977,70.45187126030012,"Momentum_20, Z_Score_20, Volatility_30",39.0,Below Average
LYB,62.75,-0.01475896760837403,0.023042991262187496,59.43320989608765,45.473684210526315,24.32634032634033,30.58365932579928,23.029245061805312,40.3008750554234,"Volatility_30, Trend_MA50, Momentum_20",42.4,Below Average
CF,131.24000549316406,-0.013752173520183097,0.026770784905756195,12.23701685667038,59.57894736842106,53.601332877648666,25.425324919239728,32.76020219137836,52.88516992020174,"Return_10d, Volatility_30, Trend_MA50",35.1,Below Average
MOS,25.049999237060547,-0.005557812387013805,0.025170596282790062,48.074984550476074,53.684210526315795,39.25770308123249,12.719298245614034,18.7011063011063,58.85327578054892,"Return_10d, Return_5d, Volatility_30",42.6,Below Average
ALB,115.02999877929688,-0.021187865341182666,0.029744385749496827,24.14630502462387,55.36842105263158,51.68211068211068,25.17604891418933,31.495917980495204,21.817815097228447,"Trend_MA50, Volatility_30, Momentum_20",48.4,Below Average
FMC,10.979999542236328,-0.03684211318842945,0.035830949893969476,57.912659645080566,52.210526315789465,38.98611970040541,34.053550181708125,35.4023584179502,47.34042400289891,"Volatility_30, Trend_MA50, Momentum_20",48.7,Below Average
CE,44.779998779296875,-0.02842268103610457,0.024202662662171703,56.4724326133728,55.368421052631575,35.86801346801347,19.074760022586112,18.760237611850517,47.765364021417724,"Volatility_30, Trend_MA50, Momentum_20",45.4,Below Average
EMN,67.0,-0.016297175163772715,0.017334897086268408,59.76964831352234,62.52631578947368,39.43241106719368,39.81438537960277,34.71436482329502,28.4958762137518,"Trend_MA50, Return_5d, Momentum_20",61.5,Above Average
IP,34.25,-0.003201414679789738,0.02076286247712228,51.073652505874634,59.578947368421055,44.51298701298701,28.420368529704103,31.62613308992956,14.672213921540305,"RSI_14, Volatility_30, Trend_MA50",58.2,Neutral
PKG,233.25999450683594,-0.00486347875141957,0.014032950860563876,59.59821343421936,64.63157894736841,40.955465587044536,10.78795443907006,15.422077922077921,33.16809558840214,"Volatility_30, Trend_MA50, Z_Score_20",54.3,Neutral
BALL,60.709999084472656,0.013522496460101063,0.010486264251627884,57.254594564437866,56.21052631578948,25.811965811965813,17.587902739202327,19.284391707896773,25.29958856097933,"Volatility_30, Z_Score_20, Trend_MA50",53.5,Neutral
WY,22.229999542236328,0.007706259311402119,0.013468134585958594,30.213662981987,57.473684210526315,34.61764705882353,36.56392768924738,32.255025540002556,10.583913659689756,"Trend_MA50, Momentum_20, Volatility_30",47.1,Below Average
RYN,20.25,0.0014837135343368502,0.013998778549110896,54.863983392715454,69.05263157894737,35.926065162907264,20.30074568450542,24.747500631221563,30.204086399040875,"Volatility_30, Z_Score_20, RSI_14",53.4,Neutral
VICI,25.040000915527344,0.00845755104577317,0.009837481434043177,74.72654581069946,68.84210526315789,32.776700423759245,28.244385026737962,27.972143230455252,18.705047817492854,"Volatility_30, Trend_MA50, RSI_14",66.0,Above Average
O,59.27000045776367,-0.003865538524980283,0.006775558271904995,23.097293078899384,65.05263157894737,22.180735930735928,13.134131314909348,15.8514250995454,12.35526438850377,"Volatility_30, Momentum_20, Trend_MA50",40.2,Below Average
DLR,179.13999938964844,-0.050058343142150186,0.017251135150329038,50.62288045883179,56.210526315789465,35.48640379228615,30.07436522996295,30.59844403176131,37.71218456251206,"Volatility_30, Momentum_20, Trend_MA50",50.0,Neutral
ARE,51.959999084472656,0.016034409554377183,0.0314505206497914,40.727558732032776,66.94736842105263,53.634085213032584,28.799129977299522,36.672711868319276,39.47367201779781,"Volatility_30, Momentum_20, RSI_14",53.6,Neutral
BXP,64.5,-0.0030911430861763067,0.01661462452700293,75.3659188747406,57.684210526315795,33.10005783689994,18.056765703824528,20.5721706864564,30.490412285548658,"Volatility_30, Momentum_20, RSI_14",58.0,Neutral
