Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model
GPE.L,278.0,0.012750455373406133,0.019569831928775778,60.700976848602295,60.208333333333336,38.26126814362108,15.828947368421051,19.90625281151597,21.641791044776113,"Trend_x_Vol, Volatility_30, RSI_x_Trend",58.9,Neutral,xgboost
MDB,235.50999450683594,-0.023914142496904045,0.054575787246152294,53.46704721450806,56.421052631578945,49.22412984332489,19.10180995475113,26.43611752067317,29.237828428981587,"Trend_MA50, Volatility_30, Return_10d",58.9,Neutral,xgboost
PUB.PA,68.9800033569336,0.006126105794868053,0.015186395361288912,58.46192240715027,63.917525773195884,31.595959595959595,33.72924648786718,30.818750439243797,17.634061046875487,"Volatility_30, RSI_x_Trend, Z_Score_20",58.7,Neutral,xgboost
KBC.BR,102.94999694824219,-0.0014549129786510795,0.015483619034513053,56.92976117134094,58.35051546391752,39.84523200584581,22.498779814956283,28.55668583222763,29.365064627854963,"Volatility_30, Z_Score_20, Momentum_x_Vol",58.7,Neutral,xgboost
YUM,153.9600067138672,-0.01396178227425926,0.013085772483772108,71.03309631347656,62.526315789473685,38.28571428571428,17.728317659352143,20.290868196131353,38.85735069553695,"RSI_x_Trend, Trend_x_Vol, Volatility_30",58.5,Neutral,xgboost
CON.DE,59.52000045776367,-0.0070069766194182925,0.025222822867107465,69.96731162071228,57.52577319587628,38.752192982456144,23.662634180459655,28.92091767881242,32.93593615645365,"Momentum_x_Vol, RSI_x_Trend, Volatility_30",58.5,Neutral,xgboost
METSO.HE,14.555000305175781,0.0069180478725376915,0.02463632512316644,71.07855081558228,57.68421052631578,38.723573639982305,19.385062138550513,25.025026333950812,30.926608633700525,"Trend_x_Vol, RSI_14, Momentum_20",58.4,Neutral,xgboost
EXPD,141.22000122070312,-0.01009394647722639,0.02280640583837497,82.54857063293457,57.473684210526315,39.01587301587302,22.79897544603427,26.982128274507296,40.92960099264673,"Trend_x_Vol, Volatility_30, RSI_x_Trend",58.3,Neutral,xgboost
MSLH.L,137.60000610351562,-0.02411343188996007,0.025423568356494092,78.61599326133728,61.875,24.781007764516012,20.952572481984244,21.59046564362179,37.560993219522736,"Trend_x_Vol, Momentum_20, Momentum_x_Vol",58.3,Neutral,xgboost
GIS,36.45000076293945,0.011937820647170527,0.018298786248641712,67.07422137260437,65.26315789473685,20.046620046620045,24.281045751633986,21.778365045806904,9.165711498816378,"Volatility_30, Momentum_20, Return_10d",58.2,Neutral,xgboost
EXPN.L,2540.0,0.014782261286456322,0.018371171948546997,55.29554486274719,65.62499999999999,31.38399044205496,40.40506244573565,33.92592478508741,18.777292576419214,"Trend_x_Vol, RSI_x_VoL, Trend_MA50",58.2,Neutral,xgboost
NFLX,93.43000030517578,0.0011787463642443097,0.03091690142298543,69.09170746803284,55.368421052631575,40.91359620771385,28.58983206809294,27.91025641025641,34.59356996161745,"RSI_14, Volatility_30, RSI_x_Trend",58.1,Neutral,xgboost
HSBA.L,1202.199951171875,0.0018332926432291785,0.026889672735774108,56.82761073112488,57.29166666666667,60.42042042042043,22.740263936820607,25.58025308025308,35.58189304135372,"RSI_x_Trend, Trend_x_Vol, Volatility_30",58.1,Neutral,xgboost
LONN.SW,497.0,0.010573428906265558,0.013953507383176772,68.96429657936096,65.6842105263158,44.47577276524645,39.461443932411676,40.740502217746815,50.314465408805034,"Trend_x_Vol, Volatility_30, Momentum_x_Vol",58.0,Neutral,xgboost
