Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
EL.PA,146.39999389648438,0.0037709137466774845,0.01603647450599427,44.283736979058816,57.7319587628866,29.37853107344632,18.175536881419234,16.6002886002886,17.31516527882917,"Volatility_30, Momentum_20, Trend_MA50",49.1,Below Average,catboost,base
FRE.DE,45.040000915527344,0.0074935481657880665,0.013046676065053622,40.54983922597791,60.20833333333333,41.879160266257045,33.73678604713088,35.793017510861766,37.17107657249554,"Trend_MA50, Volatility_30, Momentum_20",49.1,Below Average,catboost,base
RWE.DE,59.84000015258789,-0.005649720020999172,0.012538753880700942,59.46798521742045,59.375000000000014,55.833333333333336,27.336484593837536,29.333178863070145,67.79663756609052,"Volatility_30, Trend_MA50, Momentum_20",49.0,Below Average,catboost,base
ABBV,257.1199951171875,0.008313706341911864,0.01487781743315973,55.74841258468663,59.36842105263158,46.36363636363636,15.604499750450032,21.735727351497065,40.08600329719184,"Volatility_30, Trend_MA50, Momentum_20",49.0,Below Average,catboost,base
SAN.PA,73.26000213623047,-0.004213640884594971,0.01009627794544322,39.347229014825494,63.29896907216494,28.220668220668223,21.94107916119301,23.591727421514655,11.095945244020086,"Volatility_30, Trend_MA50, Momentum_20",49.0,Below Average,catboost,base
MSFT,495.6300048828125,0.006477951477521948,0.016840207342619047,61.982821600690926,54.315789473684205,32.3316889632107,36.66698518872432,32.32150940846593,57.48640816299436,"Volatility_30, Trend_MA50, Return_10d",48.6,Below Average,catboost,base
ML.PA,33.459999084472656,-0.0017900170785086766,0.0112777577580791,53.72199029794583,53.19587628865979,30.202380952380953,25.024274463264646,25.004611096178287,39.67682595254434,"Volatility_30, Trend_MA50, Momentum_20",48.4,Below Average,catboost,base
JD.L,78.0999984741211,-0.012142665243079165,0.033123923609120545,57.69460728645206,52.291666666666664,26.780869151040104,20.08029081713292,19.345580345580345,30.50845422452602,"Volatility_30, Trend_MA50, Momentum_20",48.1,Below Average,catboost,base
TXN,268.70001220703125,0.0381732656024385,0.020957771968541608,63.19787817415491,53.89473684210526,32.052005012531325,23.17295290209107,25.597205982376902,54.0485343584815,"Volatility_30, Trend_MA50, Return_5d",47.9,Below Average,catboost,base
IAG.L,419.70001220703125,0.017948155792278042,0.014760661247799421,53.285817144085335,52.42105263157896,45.09803921568628,25.22656585156585,30.870971660827678,48.06764718348663,"Volatility_30, Trend_MA50, Return_5d",47.7,Below Average,catboost,base
HEI.DE,154.9499969482422,0.0022638475479246356,0.01759639551984513,51.06392178126622,51.458333333333336,45.572568043156274,40.041013824884786,35.78548591950248,44.252151413974936,"Volatility_30, Momentum_20, Trend_MA50",47.5,Below Average,catboost,base
KGF.L,288.5,0.0003467618087105162,0.015574826191387057,43.121300385743936,51.04166666666667,26.99050351848057,22.132948598465838,21.3013431013431,23.96823843649092,"Volatility_30, Trend_MA50, Momentum_20",47.4,Below Average,catboost,base
TFC,50.400001525878906,0.0013908144700489622,0.011312448110975672,53.35693105387457,60.210526315789465,38.579525737420475,20.31265463490527,25.436065849858956,49.85121564932079,"Volatility_30, Trend_MA50, Momentum_20",46.8,Below Average,catboost,base
ALV.DE,442.29998779296875,0.006370848220634162,0.00911942104282425,36.01287854537436,65.0,55.83459057143267,29.34321655036665,36.56675704738411,51.327435062304545,"Volatility_30, Momentum_20, Trend_MA50",46.8,Below Average,catboost,base
SIE.DE,264.6499938964844,0.025377712662051577,0.01645422127304968,27.761599109106534,61.041666666666664,56.315789473684205,23.56875725900116,28.61821511821512,35.51658085701544,"Trend_MA50, Volatility_30, Return_10d",46.7,Below Average,catboost,base
CON.DE,70.5199966430664,-0.002545973308988314,0.015299247829974221,48.70982587018851,61.041666666666664,42.89724507115811,22.142567958357432,27.36314760508309,56.85039105185409,"Volatility_30, Trend_MA50, Momentum_20",46.5,Below Average,catboost,base
BNP.PA,103.76000213623047,0.010911951999631242,0.013685440471857909,31.057771741565475,57.52577319587628,50.186080586080585,25.31144465290807,32.35343013650987,38.77551394242417,"Volatility_30, Trend_MA50, Momentum_20",46.3,Below Average,catboost,base
EDV.L,4593.0,0.019307589880159792,0.027799727415494448,48.19119617480283,49.79166666666667,47.04347826086956,27.664730639730635,34.17069879200817,45.601617795753285,"Volatility_30, Momentum_20, Trend_MA50",46.1,Below Average,catboost,base
VOW3.DE,81.18000030517578,0.0,0.02144150481740681,68.17698661340201,56.25,34.61904761904762,23.8968253968254,25.21445509846376,63.29879682227204,"Volatility_30, RSI_14, Momentum_20",46.0,Below Average,catboost,base
VIE.PA,31.440000534057617,0.0,0.012107902770288972,37.26631601616501,60.2061855670103,26.733893557422967,15.834745895721502,15.388136590955904,12.250679120053874,"Volatility_30, Trend_MA50, RSI_14",45.9,Below Average,catboost,base
