Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
AON,302.69000244140625,-0.016505789237429402,0.021530082708986896,27.320768204719574,61.473684210526315,33.81145211707871,26.956842885857576,28.957321272451757,22.968249262082864,"Volatility_30, RSI_x_Vol, Return_5d",46.0,Below Average,lightgbm,interactions
EL.PA,146.39999389648438,0.0037709137466774845,0.01603647450599427,32.74921171252389,56.082474226804116,31.13217448815275,26.956115779645188,22.6609416729376,17.31516527882917,"Volatility_30, Momentum_20, RSI_14",45.5,Below Average,lightgbm,interactions
OCDO.L,203.39999389648438,0.009930486894790924,0.04694391077691193,36.85721473230911,57.91666666666667,37.03353973168215,24.89766221574002,27.482852480348136,31.06382654068318,"Volatility_30, Trend_MA50, Z_Score_20",44.7,Below Average,lightgbm,interactions
ICE,157.39999389648438,0.010204713194303716,0.013873289435499111,50.10846342723797,57.89473684210526,30.759968386656066,40.362762973352034,33.50108450150038,42.722100626158834,"Volatility_30, Volume_MA_Ratio, Trend_x_Vol",44.3,Below Average,lightgbm,interactions
IHG.L,153.5,0.00754836790556479,0.015279307004677528,34.154045177749836,58.54166666666667,36.33771929824561,31.119218296637648,32.076588709841495,39.175260434827976,"Return_5d, Return_10d, Volatility_30",44.3,Below Average,lightgbm,interactions
LGEN.L,287.1000061035156,0.0038461751871174954,0.014184995030557621,44.324193851781146,65.41666666666667,37.702219349278174,19.622077922077924,24.839312569232106,54.49275849471516,"Volume_MA_Ratio, Volatility_30, Return_5d",44.0,Below Average,lightgbm,interactions
ADM.L,3786.0,0.0,0.017017501261829403,17.171271326771652,66.04166666666666,53.19261974584555,29.810143836787383,37.80770272428664,34.42622950819671,"Momentum_20, Volatility_30, Return_10d",44.0,Below Average,lightgbm,interactions
BT-A.L,201.5,0.007500000000000062,0.009329367383799114,39.0259760527603,54.375,48.655235373501625,35.61505161505161,32.91071330041571,43.142874581473215,"Volatility_30, Return_5d, Z_Score_20",43.6,Below Average,lightgbm,interactions
CRDA.L,3177.0,-0.008426966292134797,0.017796052585291103,20.774970446674647,59.375,38.45743695588897,20.172829131652662,24.525902550559504,25.849056603773576,"Volatility_30, RSI_x_Vol, Trend_MA50",43.5,Below Average,lightgbm,interactions
ALV.DE,442.29998779296875,0.006370848220634162,0.00911942104282425,35.46778418264475,61.45833333333333,47.37709985149387,27.769803634408095,33.69394609397043,51.327435062304545,"Volatility_30, Return_5d, Momentum_20",43.4,Below Average,lightgbm,interactions
HEN3.DE,72.30000305175781,-0.01872960433906279,0.012280231720583781,28.104520639769532,63.75,36.56915263298583,40.92490842490842,35.19690967574802,30.63460873891276,"Volatility_30, Volume_MA_Ratio, Z_Score_20",43.4,Below Average,lightgbm,interactions
LR.PA,141.85000610351562,0.016845921889000914,0.01870212184615687,58.76629668091595,56.49484536082474,35.98208548956306,30.789643580667423,27.938417024424723,60.055877827456435,"RSI_x_Vol, Volatility_30, Return_5d",43.0,Below Average,lightgbm,interactions
SAP.DE,177.25999450683594,-0.003149324003579368,0.021385286718255632,31.762969129181982,49.79166666666667,37.16444691083981,47.518239854081166,35.008378325794055,37.731583870085835,"Volatility_30, Return_5d, Return_10d",42.2,Below Average,lightgbm,interactions
MKS.L,379.0,0.004239549892400163,0.013847714313878153,45.86526954771884,49.79166666666667,34.86472959089592,34.73133788923262,34.18275098011835,46.07646826573726,"Volatility_30, RSI_x_Vol, RSI_14",42.1,Below Average,lightgbm,interactions
AIR.DE,199.5,0.01858470018536318,0.013476368405798375,40.079324721911036,60.625,40.666666666666664,20.79867351305092,25.077130047163344,42.30056267884502,"Volatility_30, Volume_MA_Ratio, RSI_14",42.1,Below Average,lightgbm,interactions
AXP,324.69000244140625,0.01240999997621084,0.011384797172376754,30.873745829395087,56.210526315789465,34.72160630697216,31.432558139534883,31.964993187296933,33.32349378398469,"RSI_x_Vol, Return_10d, Z_Score_20",42.1,Below Average,lightgbm,interactions
TTE.PA,78.7699966430664,0.004975751509501691,0.013251511737214105,42.49848646752418,57.113402061855666,37.32168737060041,23.702686202686202,28.059147869674185,55.41969401618524,"Volatility_30, Volume_MA_Ratio, Trend_MA50",42.0,Below Average,lightgbm,interactions
MNDI.L,825.7999877929688,-0.00024214552909351816,0.012240575867779088,29.24195855274255,65.625,34.472727272727276,19.978278850649115,23.69378819378819,36.5609421210971,"Volatility_30, RSI_x_Vol, Return_10d",42.0,Below Average,lightgbm,interactions
JD.L,78.0999984741211,-0.012142665243079165,0.033123923609120545,37.24222853117849,51.458333333333336,31.15266819800926,28.08787735103524,26.215496682813512,30.50845422452602,"Volatility_30, RSI_x_Vol, Volume_MA_Ratio",41.9,Below Average,lightgbm,interactions
AIR.PA,199.39999389648438,0.018490117171102494,0.013371303259560676,34.364621730815024,60.618556701030926,45.72200772200772,24.844821844821844,29.73796113286685,42.00148841201425,"Volatility_30, Return_5d, Volume_MA_Ratio",41.8,Below Average,lightgbm,interactions
TMO,609.8200073242188,0.011008346976134842,0.014547715062450173,27.88585455757265,55.1578947368421,36.845299145299144,37.24738675958188,34.46156624844555,38.5655408591139,"Volatility_30, Z_Score_20, RSI_x_Vol",41.6,Below Average,lightgbm,interactions
DHR,200.13999938964844,-0.0019448431258290988,0.017888354866668343,10.342294531804242,56.8421052631579,42.26370189038488,35.46693991044345,36.54331579642254,18.868576018897528,"Volatility_30, Z_Score_20, Return_10d",41.6,Below Average,lightgbm,interactions
INTU,321.57000732421875,0.02813575029464288,0.026812755259395953,21.527601239146993,50.73684210526315,32.58254583254583,38.16844050258685,30.686649121026203,26.922688176243597,"Volatility_30, Z_Score_20, Return_10d",41.5,Below Average,lightgbm,interactions
RI.PA,59.41999816894531,-0.0013445685891544379,0.015497984038503469,21.024497481583357,60.618556701030926,28.620435120435122,23.080259618829043,24.82127127127127,19.512199534482946,"Volatility_30, Return_10d, Return_5d",41.4,Below Average,lightgbm,interactions
VOW3.DE,81.18000030517578,0.0,0.02144150481740681,54.5056502048903,55.208333333333336,36.055715045188734,29.373015873015873,28.506141239846094,63.29879682227204,"Volatility_30, Return_5d, Return_10d",41.1,Below Average,lightgbm,interactions
BAC,62.689998626708984,0.0020779611663095388,0.009241707035621969,37.16640331173041,56.0,43.78896103896104,21.010137149672033,27.239683616549286,58.62068511926842,"Volatility_30, Volume_MA_Ratio, Z_Score_20",41.1,Below Average,lightgbm,interactions
SU.PA,291.1000061035156,0.012874085892861542,0.017546769841063667,23.33631674829133,63.29896907216495,48.54678654678655,47.7488010074217,46.37098950851073,45.40324736084867,"Volatility_30, Return_10d, RSI_x_Vol",41.1,Below Average,lightgbm,interactions
GLEN.L,605.5,0.009671481865780596,0.01966260547835025,38.5462372257414,58.736842105263165,37.06563706563706,24.008884812702416,28.57484358039297,54.398395433155905,"Volatility_30, Trend_MA50, Momentum_20",40.7,Below Average,lightgbm,interactions
LLOY.L,111.1500015258789,0.018790129059846672,0.011514348695232402,42.52403601324238,52.5,34.89178981937602,25.48108815129479,29.24836640129031,49.63504218719632,"Volatility_30, Return_10d, Trend_MA50",40.6,Below Average,lightgbm,interactions
AMZN,256.7799987792969,0.01941323356027369,0.033408476753280805,20.11762555557529,62.947368421052644,52.88492536937754,40.314744079449966,45.03984642266075,48.023918600610614,"Volatility_30, Volume_MA_Ratio, Momentum_20",40.6,Below Average,lightgbm,interactions
USB,62.84000015258789,0.006889926393640389,0.01050406509027097,39.33300152135288,56.210526315789465,34.55656108597285,23.723441482414387,27.15083489823885,55.667156685139965,"Volume_MA_Ratio, Volatility_30, Return_5d",39.7,Below Average,lightgbm,interactions
MRK,143.92999267578125,-0.005390187284202486,0.027422644408794095,23.548152399712226,53.894736842105274,38.73279746681281,29.29017329017329,32.38940984007143,35.32014612265135,"Volatility_30, Volume_MA_Ratio, Trend_x_Vol",39.7,Below Average,lightgbm,interactions
DSY.PA,20.239999771118164,-0.006869450216560824,0.021896779922030866,17.695948366783814,55.051546391752574,29.883512544802862,28.188111681424026,26.55637568282078,27.51538118992778,"Volatility_30, Volume_MA_Ratio, Return_5d",39.5,Below Average,lightgbm,interactions
ACA.PA,18.625,0.004584632161558799,0.012401840765223488,11.656800983834591,58.96907216494846,47.738095238095234,30.32187934804214,35.72755417956656,38.50130803609272,"Volatility_30, Return_10d, Trend_x_Vol",38.8,Below Average,lightgbm,interactions
PUB.PA,96.80000305175781,-0.0049341666690194685,0.016270926858181715,21.360456961190472,53.608247422680414,43.018136306747074,28.161905663503184,24.85978268381878,36.76681659868608,"Volatility_30, Return_10d, Volume_MA_Ratio",38.7,Below Average,lightgbm,interactions
AVGO,361.989990234375,0.0032148205672397623,0.023934144372052442,26.972461084800848,54.526315789473685,43.43616700759558,40.37106091691436,40.3216246505318,45.1486780455921,"Volatility_30, Return_5d, RSI_14",38.6,Below Average,lightgbm,interactions
PNC,244.24000549316406,0.005185652266773033,0.010294339341652917,39.46799976311854,57.26315789473684,30.837840883479828,18.7302220982532,22.217064320759732,52.19454508704873,"Volatility_30, Momentum_20, Return_5d",38.3,Below Average,lightgbm,interactions
AV.L,707.2000122070312,0.005116595716331274,0.010806273352350682,27.7816367826501,62.916666666666664,42.44582043343653,21.61925287356322,26.911349976996924,43.206530753053414,"Volatility_30, RSI_x_Vol, Return_5d",38.3,Below Average,lightgbm,interactions
BAYN.DE,48.16999816894531,-0.010883009973122415,0.011388748425813562,27.921233079461178,51.875,43.13550379023525,32.75772205103205,36.82193637684434,51.18827444613677,"Volatility_30, Return_5d, RSI_x_Vol",37.9,Below Average,lightgbm,interactions
DGE.L,1603.0,0.00031201248049916863,0.01869448324056905,21.310377111082605,65.41666666666666,34.89510489510489,11.42602495543672,16.357142857142854,30.0,"Volatility_30, Return_10d, Volume_MA_Ratio",37.8,Below Average,lightgbm,interactions
RWE.DE,59.84000015258789,-0.005649720020999172,0.012538753880700942,30.584928227106147,57.08333333333333,59.57190635451506,22.984593837535016,27.076526372370136,67.79663756609052,"Volatility_30, Return_10d, Return_5d",37.6,Below Average,lightgbm,interactions
NVDA,218.2899932861328,-0.00032060507429509943,0.026469591463161073,13.220701886493583,58.315789473684205,55.292148053059485,41.26200727840072,44.41038961038961,52.395646442506546,"Volatility_30, RSI_x_Vol, Trend_MA50",37.4,Below Average,lightgbm,interactions
OR.PA,379.8500061035156,0.011449922647627231,0.01246077883337712,31.975094423646492,64.3298969072165,31.61038961038961,22.315476190476193,25.13696100792875,44.81964890979916,"Volatility_30, Trend_MA50, RSI_x_Vol",37.3,Below Average,lightgbm,interactions
SCHW,107.25,-0.0007453818102101106,0.012128999770471709,27.542331911968176,49.684210526315795,28.733203977686152,29.861593603529087,28.064741791783536,35.838467377602356,"Volatility_30, RSI_14, Volume_MA_Ratio",37.3,Below Average,lightgbm,interactions
