Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
VOW3.DE,89.04000091552734,-0.0015698518633029401,0.021395523434800893,60.416959141289695,59.375,30.215811965811962,27.48064353946707,25.822824275654465,60.7969082345419,"Volatility_30, RSI_14, Momentum_20",42.5,Below Average,catboost,interactions
OR.PA,358.8999938964844,-0.005679507525188976,0.0176536136756652,70.78885666303705,56.49484536082474,20.340848806366047,13.953724891939993,15.56621508159611,61.80554709317758,"Volatility_30, Return_5d, RSI_x_Vol",42.0,Below Average,catboost,interactions
FERG.L,19070.0,0.019241047568145486,0.01953196816032772,65.43141522307259,55.36842105263158,39.77171215880894,27.333004926108373,29.819347319347322,88.45070422535211,"Volatility_30, RSI_x_Trend, RSI_14",41.7,Below Average,catboost,interactions
ENT.L,534.2000122070312,-0.0018684603460232818,0.03227089943721031,44.47709546376253,57.473684210526315,34.702415863706186,21.392478060354648,24.07613523067162,49.2693531246975,"Volatility_30, RSI_x_Trend, Return_10d",41.6,Below Average,catboost,interactions
SAN.PA,80.19000244140625,-0.00902120296660136,0.012777371107376053,53.76857220653096,60.824742268041234,20.748526835483357,17.00577200577201,16.851934991469875,59.23914658477035,"Volatility_30, Z_Score_20, RSI_x_Trend",41.4,Below Average,catboost,interactions
SCHW,94.80000305175781,-0.02539317031512056,0.01336112601627966,42.365427277537364,52.8421052631579,33.4963039550342,41.68369468369468,35.3584760614214,50.423727248040464,"Volatility_30, RSI_x_Trend, RSI_14",41.2,Below Average,catboost,interactions
ATO.PA,34.20000076293945,0.019677991335610434,0.044504985848695694,36.56974450435212,55.4639175257732,29.673537433834916,16.193557945993195,20.136244019138754,31.232295899497316,"Volatility_30, Trend_MA50, RSI_14",41.2,Below Average,catboost,interactions
INF.L,787.7999877929688,0.01730367117310605,0.021687719844092446,49.00562070615958,61.05263157894736,40.51603680871973,26.866811866811865,27.705551495038492,62.27223440635472,"Volatility_30, Trend_x_Vol, Z_Score_20",41.1,Below Average,catboost,interactions
AXP,313.5,-0.013437357715640585,0.0195075035278234,53.82296670649412,58.105263157894726,36.736250238972566,20.18886317203964,24.669729351842605,67.78654839203841,"Volatility_30, RSI_x_Vol, Volume_MA_Ratio",41.0,Below Average,catboost,interactions
CB,327.9100036621094,-0.015107823458919145,0.010012420173395958,47.43742403225269,62.73684210526316,25.814061669324825,15.252340252340252,17.97725507379155,57.61213310925307,"Volatility_30, Z_Score_20, RSI_14",40.7,Below Average,catboost,interactions
TSLA,348.95001220703125,0.009634908676839249,0.02379704390339246,31.293790433813868,57.89473684210526,45.38095238095238,33.599615514509125,35.338380936489514,41.9687501208712,"Volatility_30, Z_Score_20, Return_5d",40.7,Below Average,catboost,interactions
LR.PA,148.85000610351562,0.012585075534119916,0.028481587207059313,53.10474426273802,57.93814432989691,32.77272727272727,32.63166356642768,30.22051600866959,64.46103313449703,"Volatility_30, RSI_x_Vol, Trend_MA50",40.6,Below Average,catboost,interactions
VIE.PA,35.099998474121094,0.006018890459910997,0.01720802167324337,65.8487239536213,60.618556701030926,33.595238095238095,22.104334371192333,21.966160823303678,81.63635310653447,"Volatility_30, Return_5d, Volume_MA_Ratio",40.2,Below Average,catboost,interactions
AAL.L,3506.5,0.014025448235974514,0.033359826288636894,59.29609634236236,55.578947368421055,49.062832592244355,13.57428123545065,20.60347409404013,73.69555843035792,"Trend_x_Vol, Volatility_30, Return_10d",40.2,Below Average,catboost,interactions
IHG.L,140.4499969482422,0.008979885254342124,0.02160034260944202,49.51792992215709,56.21052631578948,36.283803342626875,30.972101972101974,31.072049262792603,68.3304234004824,"RSI_x_Vol, Volatility_30, Return_5d",39.8,Below Average,catboost,interactions
INTC,62.380001068115234,0.010693451626030193,0.046104557810123466,55.21860825932537,56.8421052631579,47.423536439665476,22.819118605408924,28.91431444372621,80.35421253102177,"Volatility_30, Trend_x_Vol, Volume_MA_Ratio",39.6,Below Average,catboost,interactions
